"","Year","Region","Region_alt","Region_type","Strata_included","Strata_excluded","Index","Index_q_0.025","Index_q_0.05","Index_q_0.25","Index_q_0.75","Index_q_0.95","Index_q_0.975","obs_mean","nrts","nnzero","nrts_total","backcast_flag","scale","model","species"
"1768",1997,"42_-70","42_-70","stratum","42_-70","",0.0177345,0.0028573125,0.0037526875,0.0095508525,0.0321213,0.0703861799999999,0.08841692,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1769",1998,"42_-70","42_-70","stratum","42_-70","",0.0139628,0.002091628,0.002868847,0.0073111075,0.025933775,0.0587550199999999,0.0750601725,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1770",1999,"42_-70","42_-70","stratum","42_-70","",0.0115795,0.0015597865,0.0022934725,0.006072795,0.022322775,0.05261394,0.0674995525,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1771",2000,"42_-70","42_-70","stratum","42_-70","",0.01113805,0.00147036225,0.0020652245,0.005755665,0.02176435,0.052332655,0.068515,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1772",2001,"42_-70","42_-70","stratum","42_-70","",0.00951135,0.00118647125,0.001698338,0.004732515,0.01823275,0.045355555,0.0603354225,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1773",2002,"42_-70","42_-70","stratum","42_-70","",0.008415955,0.00099191735,0.0014508385,0.00417688,0.016982,0.04126276,0.0563404225000001,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1774",2003,"42_-70","42_-70","stratum","42_-70","",0.008715235,0.00099158145,0.0014574525,0.0042497725,0.01785555,0.043866745,0.0577394875,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1775",2004,"42_-70","42_-70","stratum","42_-70","",0.007152595,0.000791620575,0.001177689,0.003381735,0.014573025,0.03764664,0.050563375,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1776",2005,"42_-70","42_-70","stratum","42_-70","",0.00576757,0.000618248225,0.00089773685,0.00279602,0.0120587,0.03180912,0.042821265,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1777",2006,"42_-70","42_-70","stratum","42_-70","",0.005515345,0.000514852475,0.0007668254,0.002603915,0.01150525,0.0301549,0.04120733,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1778",2007,"42_-70","42_-70","stratum","42_-70","",0.00473468,0.0004495123,0.00066744185,0.0021584,0.009945195,0.02716881,0.037677415,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1779",2008,"42_-70","42_-70","stratum","42_-70","",0.003862955,0.000356680925,0.00051671325,0.0017838625,0.0083774625,0.023827715,0.032919725,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1780",2009,"42_-70","42_-70","stratum","42_-70","",0.00314436,0.000272272725,0.00040377825,0.0014168175,0.006680285,0.01989586,0.0276540575,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1781",2010,"42_-70","42_-70","stratum","42_-70","",0.002566755,0.00020973135,0.00031957735,0.0010959675,0.005615285,0.01825346,0.02501057,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1782",2011,"42_-70","42_-70","stratum","42_-70","",0.002256265,0.000178044975,0.00025658615,0.0009260015,0.0051221325,0.016121605,0.0221672625,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1783",2012,"42_-70","42_-70","stratum","42_-70","",0.00214131,0.00015807525,0.00023274725,0.0008528075,0.0050520125,0.015944525,0.0230165375,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1784",2013,"42_-70","42_-70","stratum","42_-70","",0.0020153,0.0001314008,0.0002028592,0.00080230925,0.0049462125,0.01553599,0.02297408,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1785",2014,"42_-70","42_-70","stratum","42_-70","",0.00166427,0.000103465875,0.00015531225,0.00066909925,0.004144675,0.013264325,0.0197230175,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1786",2015,"42_-70","42_-70","stratum","42_-70","",0.001609235,9.7060055e-05,0.00014364955,0.00060790225,0.0039048725,0.01331729,0.0188755525,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1787",2016,"42_-70","42_-70","stratum","42_-70","",0.00172557,9.54422475e-05,0.000148962,0.000646897,0.004342045,0.015047025,0.0217091675,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1788",2017,"42_-70","42_-70","stratum","42_-70","",0.001572415,7.65392475e-05,0.00013144845,0.00058221075,0.00406145,0.014707245,0.021057145,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1789",2018,"42_-70","42_-70","stratum","42_-70","",0.00151854,7.61685575e-05,0.0001270522,0.00054971075,0.0040054125,0.014980325,0.0218591425,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1790",2019,"42_-70","42_-70","stratum","42_-70","",0.00157777,7.18922675e-05,0.00011460415,0.000550007,0.0042707875,0.015965515,0.0237783725,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1791",2020,"42_-70","42_-70","stratum","42_-70","",0.00135666,5.53958e-05,9.547841e-05,0.00046650475,0.0035916375,0.01465321,0.0224633275,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1792",2021,"42_-70","42_-70","stratum","42_-70","",0.001181115,4.45665125e-05,7.9606535e-05,0.0004132035,0.003447365,0.01397679,0.0217595325,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1793",1966,"42_-71","42_-71","stratum","42_-71","",0.155027,0.0483071425,0.059533955,0.10473825,0.23150325,0.42972575,0.521874425,0.227272727272727,2,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1794",1967,"42_-71","42_-71","stratum","42_-71","",0.1844425,0.0678258475,0.077792825,0.1282885,0.26640525,0.4462533,0.5494025,0.113636363636364,4,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1795",1968,"42_-71","42_-71","stratum","42_-71","",0.163101,0.0603432375,0.06997513,0.11695075,0.224922,0.384997,0.454696925,0.181818181818182,5,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1796",1969,"42_-71","42_-71","stratum","42_-71","",0.1643375,0.06375409,0.073671285,0.11968,0.23109325,0.3800439,0.450939625,0.272727272727273,5,3,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1797",1970,"42_-71","42_-71","stratum","42_-71","",0.110311,0.0418178525,0.048464385,0.0810998,0.15374425,0.2609917,0.3081222,0,5,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1798",1971,"42_-71","42_-71","stratum","42_-71","",0.1306585,0.0487117075,0.056941865,0.09235405,0.183112,0.30047485,0.36086425,0,5,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1799",1972,"42_-71","42_-71","stratum","42_-71","",0.134142,0.050163335,0.05769504,0.096178375,0.18779825,0.31029745,0.3644183,0.113636363636364,4,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1800",1973,"42_-71","42_-71","stratum","42_-71","",0.144665,0.05280271,0.061512175,0.10232975,0.2015165,0.33313715,0.388183325,0.0909090909090909,5,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1801",1974,"42_-71","42_-71","stratum","42_-71","",0.1073725,0.03853227,0.04584291,0.07600775,0.1526245,0.25160465,0.2981872,0.0909090909090909,5,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1802",1975,"42_-71","42_-71","stratum","42_-71","",0.08429975,0.0304185,0.035142445,0.05906515,0.12097625,0.2118823,0.2419436,0,4,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1803",1976,"42_-71","42_-71","stratum","42_-71","",0.09015685,0.0314352375,0.03683814,0.0615375,0.128282,0.2231535,0.2669674,0,4,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1804",1977,"42_-71","42_-71","stratum","42_-71","",0.07494085,0.02595405,0.03164339,0.05145055,0.110201,0.1935206,0.23285025,0.227272727272727,4,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1805",1978,"42_-71","42_-71","stratum","42_-71","",0.0687474,0.0229834525,0.027649625,0.047682875,0.10210525,0.177768,0.2120876,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1806",1979,"42_-71","42_-71","stratum","42_-71","",0.06456285,0.021198245,0.026271225,0.0443114,0.0944769,0.1654916,0.19753005,0,4,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1807",1980,"42_-71","42_-71","stratum","42_-71","",0.05065485,0.01671246,0.02007584,0.0348576,0.07525205,0.1307926,0.156183275,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1808",1981,"42_-71","42_-71","stratum","42_-71","",0.0420611,0.013331065,0.016502645,0.0284238,0.061093225,0.10781465,0.1297339,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1809",1982,"42_-71","42_-71","stratum","42_-71","",0.0452331,0.0148048475,0.017098475,0.0304847,0.0671882,0.11999095,0.144467375,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1810",1983,"42_-71","42_-71","stratum","42_-71","",0.05417155,0.01698462,0.020486145,0.036751425,0.08174555,0.1420396,0.173987775,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1811",1984,"42_-71","42_-71","stratum","42_-71","",0.05423045,0.016786985,0.020800935,0.03667995,0.08166695,0.1416387,0.170520025,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1812",1985,"42_-71","42_-71","stratum","42_-71","",0.0400818,0.0120376675,0.014767055,0.027390975,0.0606414,0.1059261,0.126655,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1813",1986,"42_-71","42_-71","stratum","42_-71","",0.03750395,0.01089944,0.013734135,0.024573375,0.0557504,0.09822582,0.114700725,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1814",1987,"42_-71","42_-71","stratum","42_-71","",0.03574465,0.010298115,0.01271216,0.023389625,0.05328245,0.09425006,0.112203025,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1815",1988,"42_-71","42_-71","stratum","42_-71","",0.0365438,0.01098822,0.01324728,0.024382575,0.05481565,0.0975093499999999,0.115789025,0.113636363636364,4,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1816",1989,"42_-71","42_-71","stratum","42_-71","",0.03130165,0.00913841825,0.01138051,0.0205015,0.04603355,0.080559785,0.09781734,0,4,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1817",1990,"42_-71","42_-71","stratum","42_-71","",0.03058275,0.009303571,0.01124901,0.02019735,0.045490575,0.0808617749999999,0.09660803,0,4,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1818",1991,"42_-71","42_-71","stratum","42_-71","",0.03116815,0.0094818725,0.011526115,0.020611025,0.046171875,0.07863706,0.09257779,0,4,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1819",1992,"42_-71","42_-71","stratum","42_-71","",0.0326475,0.00974818275,0.012201035,0.022045,0.047737075,0.08045844,0.0940695900000001,0,4,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1820",1993,"42_-71","42_-71","stratum","42_-71","",0.02740265,0.008118569,0.01013046,0.0183201,0.039753725,0.067621535,0.0803803625,0,4,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1821",1994,"42_-71","42_-71","stratum","42_-71","",0.0292764,0.0087347825,0.010399055,0.019608175,0.043138725,0.0726133399999999,0.08537052,0.181818181818182,5,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1822",1995,"42_-71","42_-71","stratum","42_-71","",0.0240473,0.00702165225,0.008757885,0.0158986,0.035456875,0.06028867,0.072619185,0,4,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1823",1996,"42_-71","42_-71","stratum","42_-71","",0.0234928,0.0066697765,0.0080854975,0.015288075,0.035231875,0.06107144,0.0729325375,0,4,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1824",1997,"42_-71","42_-71","stratum","42_-71","",0.02101615,0.005637804,0.0067793885,0.013282375,0.032355175,0.05776243,0.0686968875,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1825",1998,"42_-71","42_-71","stratum","42_-71","",0.016323,0.00419503525,0.005233619,0.010429,0.026297475,0.047912975,0.05604887,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1826",1999,"42_-71","42_-71","stratum","42_-71","",0.01378505,0.00331675825,0.0041433285,0.008550595,0.022145725,0.04213646,0.05066919,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1827",2000,"42_-71","42_-71","stratum","42_-71","",0.01317595,0.0029671405,0.003756224,0.0080480025,0.021791125,0.04194329,0.0519963125,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1828",2001,"42_-71","42_-71","stratum","42_-71","",0.0112615,0.002414931,0.0030524565,0.0066921675,0.018711025,0.03770628,0.0482948525,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1829",2002,"42_-71","42_-71","stratum","42_-71","",0.01005785,0.00207792275,0.0027060355,0.0058164775,0.016763,0.03615293,0.0469636325,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1830",2003,"42_-71","42_-71","stratum","42_-71","",0.01057135,0.00202525825,0.0026040815,0.0059976525,0.01798055,0.03707169,0.0475561475,0.454545454545455,1,1,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1831",2004,"42_-71","42_-71","stratum","42_-71","",0.008663145,0.00162317325,0.002075788,0.004790765,0.014793325,0.032007045,0.0396203925,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1832",2005,"42_-71","42_-71","stratum","42_-71","",0.0070978,0.00126948875,0.001687305,0.00391241,0.01227575,0.026033755,0.0338517225,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1833",2006,"42_-71","42_-71","stratum","42_-71","",0.00661693,0.001119583,0.001525011,0.0036546625,0.01187035,0.02557988,0.03278969,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1834",2007,"42_-71","42_-71","stratum","42_-71","",0.005638485,0.0009272604,0.001262872,0.0031077975,0.0101328,0.022529825,0.0294806875,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1835",2008,"42_-71","42_-71","stratum","42_-71","",0.00467177,0.000763109875,0.00099764705,0.0025240625,0.0085244875,0.02022041,0.0256007875,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1836",2009,"42_-71","42_-71","stratum","42_-71","",0.0037129,0.000562333575,0.00076552505,0.0019659075,0.0071070175,0.01723606,0.0226090525,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1837",2010,"42_-71","42_-71","stratum","42_-71","",0.00309078,0.0004139245,0.00057932455,0.0016037025,0.0059798175,0.01469973,0.0185606625,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1838",2011,"42_-71","42_-71","stratum","42_-71","",0.00263795,0.0003463645,0.0004762169,0.0013576875,0.0051094025,0.01304646,0.0175435,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1839",2012,"42_-71","42_-71","stratum","42_-71","",0.002568215,0.000310819575,0.0004333862,0.001272005,0.0050701425,0.013410675,0.01734784,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1840",2013,"42_-71","42_-71","stratum","42_-71","",0.002425875,0.000282390925,0.00040985965,0.0011454775,0.004977395,0.01292843,0.01704674,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1841",2014,"42_-71","42_-71","stratum","42_-71","",0.001995045,0.000215318775,0.000312552,0.000929973,0.0042248925,0.010997575,0.0146669825,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1842",2015,"42_-71","42_-71","stratum","42_-71","",0.00193009,0.0001996161,0.0002918865,0.00088112925,0.0040399425,0.0109594,0.015268165,0,1,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1843",2016,"42_-71","42_-71","stratum","42_-71","",0.00202227,0.00021137615,0.00029906935,0.00093852825,0.004324485,0.01209494,0.0165990575,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1844",2017,"42_-71","42_-71","stratum","42_-71","",0.00187463,0.0001741647,0.0002555451,0.0008216465,0.0040266075,0.01197625,0.0159552525,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1845",2018,"42_-71","42_-71","stratum","42_-71","",0.00178489,0.000162311325,0.00023555465,0.00078530025,0.003881625,0.011718085,0.01579965,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1846",2019,"42_-71","42_-71","stratum","42_-71","",0.00187077,0.000153108475,0.0002331233,0.0007907635,0.004078285,0.01257696,0.0185785975,0,3,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1847",2020,"42_-71","42_-71","stratum","42_-71","",0.001608145,0.0001210557,0.0001817524,0.00065032875,0.0036594225,0.01133903,0.016192805,0,0,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1848",2021,"42_-71","42_-71","stratum","42_-71","",0.001461305,0.000101455975,0.00015634975,0.0005643635,0.0033542525,0.01124624,0.0166063,0,2,0,5,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1849",1966,"42_-72","42_-72","stratum","42_-72","",0.05538795,0.0144576025,0.017810485,0.0353687,0.0868137,0.1632149,0.20339265,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1850",1967,"42_-72","42_-72","stratum","42_-72","",0.06711465,0.0188663575,0.02261261,0.04362435,0.10065125,0.1809193,0.2264262,0,1,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1851",1968,"42_-72","42_-72","stratum","42_-72","",0.0590789,0.0179906175,0.02199723,0.03921085,0.087464075,0.15430265,0.18050625,0,3,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1852",1969,"42_-72","42_-72","stratum","42_-72","",0.0605192,0.019389325,0.02285591,0.040642375,0.08755145,0.1537488,0.18201165,0.1,3,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1853",1970,"42_-72","42_-72","stratum","42_-72","",0.04202075,0.0137385325,0.016445595,0.0286118,0.061779525,0.1048171,0.12600325,0.1,3,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1854",1971,"42_-72","42_-72","stratum","42_-72","",0.05038385,0.01614031,0.019313455,0.034317825,0.073809825,0.12838855,0.15378465,0,3,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1855",1972,"42_-72","42_-72","stratum","42_-72","",0.0515662,0.0167954775,0.01973825,0.0350402,0.0759608,0.13068205,0.1568067,0,3,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1856",1973,"42_-72","42_-72","stratum","42_-72","",0.05521425,0.0183257125,0.022036555,0.0375807,0.081088575,0.1346186,0.164109675,0,3,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1857",1974,"42_-72","42_-72","stratum","42_-72","",0.040913,0.01311484,0.015571615,0.02743245,0.0593186,0.10022105,0.11976465,0.1,3,1,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1858",1975,"42_-72","42_-72","stratum","42_-72","",0.0323716,0.00993975975,0.012182875,0.021932425,0.04718045,0.08061051,0.094649505,0,3,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"1859",1976,"42_-72","42_-72","stratum","42_-72","",0.03451685,0.01082306,0.01329795,0.023687925,0.050153875,0.088342255,0.10362335,0,2,0,3,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
